"","Probe Set ID","Rank"
"2942","OSTC",2.63488623988222
"2943","APOL4",2.63398244030193
"2944","DUSP28",2.63395474469031
"2945","CHD1",2.63377459090085
"2946","ITPRIPL2",2.63263074512246
"2948","KCTD13",2.63136324682469
"2949","MAMLD1",2.63092105681367
"2950","C1orf52",2.62927769621084
"2951","CALD1",2.62812500856865
"2952","RBM12B",2.62808175297046
"2953","METTL8",2.62805801656265
"2954","ATP11C",2.62754007187007
"2955","STX12",2.62669684412462
"2956","CEBPZOS",2.62669684412462
"2957","ACOT9",2.62662234324727
"2958","LINS1",2.62561858185712
"2959","ANKRD23",2.62528959185416
"2960","UNC5B",2.62504474188653
"2961","SYT12",2.62485734209368
"2962","HNRNPR",2.62381165220885
"2963","HIVEP2",2.62381165220885
"2965","LINC02884",2.621831090245
"2966","TUBB6",2.621831090245
"2967","RBM24",2.62089216004867
"2968","TMEM209",2.6178049506293
"2969","USP10",2.6178049506293
"2970","RSAD2",2.6178049506293
"2971","EAF1",2.61654917033111
"2972","NID1",2.61639362896959
"2973","SULF2",2.61639362896959
"2974","PRC1",2.61639362896959
"2975","SULT1C4",2.61599268787695
"2976","HAUS3",2.61597718880015
"2977","FAM131B",2.61516514964962
"2978","ANGEL2",2.61327178099493
"2979","CNBP",2.61327178099493
"2981","KCMF1",2.61327178099493
"2982","C3orf62",2.61327178099493
"2984","PPP1R8",2.61327178099493
"2986","ARL14EP",2.61269121459071
"2987","DHX36",2.61256382861521
"2988","CANX",2.61250347933683
"2989","RASSF3",2.61206230420267
"2990","LOC105377663",2.61188608430683
"2991","DOCK8",2.61086106631369
"2992","TEDC1",2.61072336914508
"2993","COPS2",2.61040003208591
"2994","KCTD21",2.60945472317978
"2995","SAMD5",2.60945472317978
"2996","ENDOD1",2.60945472317978
"2997","MSS51",2.60894838106199
"2998","TGFBR1",2.60894838106199
"2999","CYP21A1P",2.60760552713559
"3000","SLC35A1",2.60489902310985
"3002","MDK",2.60363504932009
"3003","LOC102724748",2.60109375169016
"3004","DENND2C",2.60106998301489
"3005","RELL1",2.60088730473348
"3006","HNRNPA1P10",2.60011233935078
"3007","RPGR",2.59982277184699
"3008","MIA3",2.59863785965301
"3009","ARPIN",2.59863785965301
"3010","GTF2A1",2.59841253317951
"3011","FAM89A",2.59794332420119
"3012","ATXN3",2.59786488359546
"3013","NUP42",2.59776863607781
"3014","EED",2.59722359905973
"3015","PIK3AP1",2.59685652441565
"3016","SELENOT",2.59657482444603
"3017","PSMA3",2.59645071561432
"3018","DDX20",2.59599801856917
"3019","UTP23",2.59533740364941
"3020","WBP2NL",2.59502741620385
"3021","FHL1",2.59502741620385
"3022","VRK1",2.59318650642534
"3023","CHMP2B",2.59274497412498
"3024","ZFHX4",2.59185611590446
"3025","GRB2",2.59175857322337
"3026","RNF146",2.59175857322337
"3027","SLC25A43",2.59139810931924
"3028","MIER3",2.59139810931924
"3029","ARMC1",2.59139810931924
"3030","KCTD10",2.59123145920156
"3031","SNORA8",2.5910751573684
"3032","SS18",2.58993729296496
"3033","TUBB3",2.58993729296496
"3034","TTC39B",2.589920804015
"3035","HJURP",2.58871311148794
"3036","STXBP5",2.58870325495297
"3037","GOLGA7",2.58850908950789
"3038","ZNF484",2.58850908950789
"3039","DNAJB11",2.58496738518851
"3040","MMRN1",2.58468616196744
"3041","MMD",2.5842927099617
"3042","FARSB",2.58335863397755
"3043","HEXB",2.583083093759
"3044","SANBR",2.58221099941877
"3045","TMEM39B",2.58221099941877
"3046","GPC4",2.58213978062786
"3047","BST2",2.58202937146504
"3048","PAPLN-AS1",2.58152452935079
"3050","SNN",2.58001286227453
"3051","PPP1CC",2.57951357319298
"3052","RAD51",2.57947610603244
"3053","CDC23",2.57881437249412
"3054","NAGA",2.57852966785299
"3055","TCIRG1",2.5783722278926
"3056","PEG10",2.57808772834152
"3057","TMED5",2.57730958094523
"3058","DLG4",2.57730958094523
"3059","JAK1",2.57726838592292
"3060","EIF2AK2",2.57609417844122
"3061","NUP35",2.57586880847111
"3063","SNORA104",2.57520117538082
"3064","MCF2",2.5748422928898
"3065","ARL5B",2.57476949429936
"3066","IGHV1-46",2.57476949429936
"3067","CDK2",2.57300057860799
"3068","CMTM7",2.57297782607056
"3069","AKAP11",2.57206492369421
"3070","HCCS",2.57206492369421
"3071","CAP2",2.57130682406106
"3072","CCDC97",2.57126502856017
"3074","SLF1",2.56926337506041
"3075","MIR3667HG",2.56862342880383
"3076","RAB27A",2.56769342854769
"3077","TSPYL2",2.56618533176184
"3078","TIMM23B-AGAP6",2.56501360830406
"3079","SRGAP2D",2.56414687923128
"3080","HRH2",2.5637897552263
"3081","THAP9-AS1",2.56342388039698
"3082","EFCAB13",2.56342388039698
"3083","REG1A",2.56310641521578
"3084","XKR4",2.56280230822805
"3085","NHS",2.56271794884985
"3086","CNR1",2.56237165825718
"3088","PPP6C",2.5614814532146
"3089","RPIA",2.56098067878083
"3090","TADA2A",2.56048860378437
"3091","EIF4A2",2.56048860378437
"3092","ZNF124",2.5604021002173
"3093","ZNF354A",2.55996684831766
"3094","ANKRD40",2.55996684831766
"3095","AKAP13",2.55996684831766
"3096","GATAD2B",2.55996684831766
"3097","DERL1",2.55961410083815
"3098","NUP50-DT",2.55955631652178
"3099","DNM3OS",2.55826134519979
"3100","SCO2",2.5572123345874
"3101","LOC107986828",2.55669477475322
"3102","MTERF1",2.55663342387583
"3103","SNX16",2.55619626075789
"3104","THBS2",2.55495403525839
"3105","BBX",2.55476070845685
"3106","RBMX2",2.55433474428259
"3107","RBMXL1",2.55433474428259
"3108","ATP1B3",2.55431869706039
"3109","PSMD6-AS2",2.5543028585449
"3110","SERBP1",2.55282793500951
"3111","SMU1",2.55235687471552
"3112","TMEM185B",2.55235687471552
"3113","EBF1",2.55113953886619
"3114","LINC01140",2.55099324217853
"3115","PTMA",2.55099324217853
"3116","YME1L1",2.55099028967563
"3117","NANP",2.55068649760031
"3118","CNOT7",2.55068649760031
"3119","GTPBP4",2.54955925882977
"3120","LOC105374407",2.54838032840867
"3121","ZRANB2",2.54672475668426
"3122","TPP2",2.54530097769555
"3123","C1QTNF6",2.54477544524121
"3124","FAM98B",2.54477544524121
"3125","LDLRAD3",2.54477544524121
"3126","RFLNB",2.54439019045412
"3127","ABCA7",2.54437046558902
"3128","TMEM59L",2.54426129081869
"3129","MTDH",2.54398544877604
"3130","PDGFRA",2.54398544877604
"3131","POLE3",2.54348497872824
"3132","PMS1",2.54340569468906
"3133","MANEA",2.54185998930338
"3134","TNXB",2.54121859939556
"3135","NUP50",2.54075924242128
"3136","CDKN1A",2.54063321469546
"3137","CX3CL1",2.54063321469546
"3138","LRRC32",2.54033126623178
"3139","CXCL8",2.54033126623178
"3140","ATG9B",2.54033126623178
"3141","TAB2",2.5395007279681
"3142","SP3",2.5395007279681
"3144","HSP90B1",2.5395007279681
"3145","PITPNC1",2.5390988666472
"3146","CFLAR",2.5390988666472
"3147","BRAP",2.5390988666472
"3148","UBE2E1",2.53885123884902
"3149","ENOX1",2.53816406329784
"3150","PSMD11",2.5379833664158
"3151","SDE2",2.53735571558572
"3152","ENC1",2.53683045703129
"3153","CAPRIN2",2.53679932673835
"3154","LOC100996740",2.53655355538412
"3155","ZNF571",2.53647502464167
"3156","TOP2A",2.53528857065279
"3157","SMAP1",2.53487000401452
"3158","ZNF197",2.53485873159754
"3159","THAP1",2.53436105874004
"3160","RC3H2",2.53363369911252
"3161","NEK7",2.5333021266181
"3162","CEP83",2.53299567626959
"3163","C3orf52",2.53281684508589
"3165","TOPBP1",2.53245097684773
"3166","SLC44A1",2.53087802085417
"3167","NLGN1",2.52992729627348
"3168","FHIP2A",2.52926423286741
"3169","EFL1",2.52876953224508
"3170","C9orf40",2.52876953224508
"3171","LBR",2.52704468811246
"3172","ACTG1",2.5266042383704
"3173","TAF13",2.52608928435784
"3175","LAMC2",2.52608928435784
"3176","ACRBP",2.52608928435784
"3178","SLU7",2.52608928435784
"3179","FSD1L",2.52608928435784
"3180","CCL19",2.52367554257965
"3181","ZSCAN26",2.52293773548216
"3182","KLHL28",2.52256705370306
"3183","SPRED3",2.52256705370306
"3184","FBXO30",2.52143783283745
"3185","C5orf24",2.52002027297743
"3186","UBE2V2",2.52002027297743
"3187","GABPB1",2.51992083920784
"3188","CLVS1",2.51968508696001
"3189","TARS1",2.51940500409391
"3190","ZNF146",2.51935112000622
"3191","RFK",2.51874226326998
"3192","NECTIN3",2.51811617895778
"3193","DLK2",2.51808588549525
"3194","CUL3",2.51733865207058
"3195","STT3B",2.51647721754
"3196","LINC01091",2.5153830074008
"3197","TPP1",2.5153830074008
"3198","HNRNPU",2.5153830074008
"3199","ACAP2",2.51414837431492
"3200","SLC34A2",2.51346340797954
"3201","MOSPD2",2.51278591706094
"3202","SENP2",2.51278591706094
"3203","SUB1",2.51278591706094
"3204","PLP2",2.51272689311584
"3205","DCAF6",2.51262785968089
"3206","PTGS2",2.51197921990932
"3207","NPC1",2.5103717933829
"3208","CWF19L2",2.50972453137342
"3209","SPAG1",2.50946844320334
"3210","FBXO32",2.50932227403731
"3211","PATL1",2.50859866732961
"3212","YBX3P1",2.50849271479442
"3213","LAMB4",2.50823658906487
"3214","SYNPO2",2.50823658906487
"3215","ZNF660-ZNF197",2.50823658906487
"3216","SEH1L",2.50790073729867
"3217","CUL4A",2.50671089653558
"3218","SNORD58C",2.50669265689892
"3219","CUL1",2.50666207211201
"3220","CCN1",2.50553385260098
"3221","CASP7",2.50552212493847
"3222","RAD18",2.5047066421831
"3223","MRPS10",2.5047066421831
"3224","ENOX2",2.5044452379633
"3225","WASHC4",2.50444014689042
"3226","UTP25",2.50429508641163
"3227","API5",2.50405933836804
"3229","DGKH",2.50376716004523
"3230","RSL1D1",2.50376036400683
"3231","RELL2",2.50241788680353
"3232","FBXO11",2.50141769540858
"3233","CDC42EP5",2.50137333383095
"3234","PIK3CA",2.50118200683541
"3235","PLPP6",2.50117282874127
"3236","TOR1A",2.50086762304943
"3237","CAPZA2",2.50086762304943
"3238","ZNF461",2.50008090821896
"3239","FAM133B",2.49981974733385
"3240","LCAL1",2.49868155352223
"3242","LPP",2.49458574946098
"3243","CCNH",2.49365103083314
"3244","LCTL",2.49320075293805
"3245","FBXO38",2.49185520969655
"3247","PNPLA8",2.49147554615197
"3248","RAMAC",2.49086267482387
"3249","ARHGAP26",2.49068957157021
"3250","GALNT5",2.48939694792089
"3251","DENND2D",2.48849349870858
"3253","SMAD3",2.48765285479306
"3254","JOSD1",2.48689225945092
"3255","ZNF765",2.48674983176158
"3256","KLHL13",2.48645347169918
"3257","TTC27",2.48633080175948
"3258","MCFD2",2.48629624292363
"3259","UBXN4",2.48591562867797
"3260","RNASET2",2.48572119231243
"3261","APAF1",2.48570855333608
"3262","FAM114A2",2.48570855333608
"3263","MIR3064",2.48570855333608
"3264","DENND4B",2.48549488668476
"3265","KLHL20",2.48549488668476
"3266","PPP3CB",2.48548282046725
"3267","SNORA67",2.48546586280991
"3268","PPP3CC",2.48528619585186
"3269","EXOG",2.48500333090006
"3270","LOC105371224",2.48498144271406
"3271","IKZF2",2.48405436285484
"3272","ATAD5",2.48405436285484
"3273","ETV3",2.48387204156789
"3274","LTC4S",2.48382847102079
"3275","DDX55",2.48359468621133
"3276","MDFIC",2.48340388669707
"3277","PSIP1",2.48340388669707
"3278","ANXA2R-OT1",2.48323902794304
"3279","ALG6",2.48323902794304
"3280","CDCA4",2.48323902794304
"3281","PAPSS2",2.48295733533828
"3282","RPS6KB1",2.48211451113472
"3283","IRF7",2.48081926931376
"3284","MMGT1",2.4805124444308
"3285","NRDC",2.48033883852105
"3286","FAM91A1",2.47972488716852
"3287","FYN",2.47944324786122
"3288","LINC00954",2.47943226063798
"3289","PCDH17",2.47928422844647
"3290","TRNP1",2.47854839747454
"3291","AKAP17A",2.4762260384666
"3292","UBE2J1",2.47566434822451
"3293","BBIP1",2.47402759201862
"3294","TCP11L1",2.47371870193319
"3295","ATG5",2.47258955067714
"3296","PLEKHM1",2.47140998728606
"3297","ZNF138",2.47102210626371
"3298","RABIF",2.46979731643504
"3299","ZNF766",2.46979731643504
"3300","MIR5047",2.46916180430093
"3301","ADAMTS1",2.46857586638824
"3302","HDAC2",2.46857586638824
"3303","GAS2L3",2.46838583536927
"3304","NFIX",2.4683550924388
"3305","NOP2",2.46811055430808
"3306","VPS45",2.46636252239034
"3307","ZDHHC13",2.46519481359645
"3308","POLR1E",2.46519481359645
"3309","IGLV4-69",2.46519481359645
"3311","DCN",2.46186488203193
"3312","DENND3",2.46183940261143
"3313","CHST2",2.46152628175872
"3314","RB1CC1",2.4614737455566
"3315","LIMS1",2.46143189938596
"3316","KITLG",2.46137484296599
"3317","CCNYL1",2.46137484296599
"3319","PIKFYVE",2.46137484296599
"3320","GALNT7-DT",2.46120814691596
"3321","SVEP1",2.46076490314236
"3322","ADPRH",2.45958831607346
"3323","PDCD4",2.45884738937534
"3325","WDHD1",2.45814319243317
"3326","NBPF26",2.45777925149971
"3327","SERTAD2",2.45750970949693
"3328","TTF1",2.45689683397393
"3329","ZNF721",2.45686835538298
"3330","TMEM64",2.45669904535717
"3331","ZMYM5",2.45669904535717
"3333","UBE2K",2.45656324967872
"3334","USP42",2.45597703622182
"3335","UBA3",2.45597703622182
"3337","PCDHGB7",2.45461922668555
"3338","IDE",2.45436852229518
"3339","LMBR1L",2.45417108778835
"3340","EIF2B1",2.45348985243937
"3341","TTC28",2.45238669752795
"3342","ANKDD1A",2.45188453414643
"3344","PMS2P3",2.45120184919308
"3345","HEATR1",2.45120184919308
"3346","FAR1",2.45115901053119
"3347","TSEN15",2.45115901053119
"3348","C3orf70",2.45082721807151
"3349","IFI44",2.45081796401452
"3350","KIAA0513",2.450363652757
"3351","ACHE",2.44912421371316
"3352","ECT2",2.44905127073346
"3353","STK26",2.44850999322292
"3354","IPO7",2.44664391397952
"3355","JRKL",2.44541766236792
"3356","MYRF",2.44492353010875
"3358","TOX4",2.44270022633134
"3360","LAPTM4A",2.44260969213403
"3361","EDA2R",2.44242842622129
"3362","VILL",2.44146250275955
"3363","GNB1",2.44030954628055
"3364","ZBTB21",2.44011556383236
"3365","SETBP1-DT",2.43987961327631
"3366","EXOSC3",2.43825371574828
"3367","ANTXR2",2.43825108512865
"3368","DNAJB14",2.43825108512865
"3369","THBS1",2.43734125744599
"3370","ZNF442",2.43734125744599
"3371","PRPF38A",2.43725965332653
"3372","PPIG",2.43603251371301
"3373","POLR2B",2.43577006695608
"3374","B3GALT4",2.43573557508691
"3375","IL33",2.43527230780238
"3376","CCDC117",2.43429145308219
"3377","STXBP3",2.43421517094778
"3378","FOXJ2",2.43351636256393
"3380","HAUS6",2.4330602049234
"3381","EIF4B",2.4330602049234
"3382","PARPBP",2.43261310800234
"3383","EXOC4",2.4325979205988
"3384","TTC13",2.43205977940177
"3385","RPS6KA5",2.43191708969809
"3386","AMD1",2.43191708969809
"3387","TM9SF2",2.43072496043123
"3388","ATP2B1-AS1",2.43072496043123
"3389","ZEB1",2.42985914737268
"3390","LINC00869",2.42985914737268
"3391","ZSCAN9",2.42913945113861
"3392","PCNP",2.42910376992203
"3393","CNOT2",2.42884986618527
"3394","AFAP1L1",2.42883525317209
"3395","EIF5A2",2.42774174739599
"3396","METTL21C",2.42716114977118
"3397","NHSL2",2.42507485682895
"3398","LOC107987264",2.42442168843319
"3399","MAT2B",2.42385012567147
"3400","PI4K2B",2.42190111712141
"3401","C2orf42",2.42181320985941
"3403","GGPS1",2.4217914255481
"3404","CXCR5",2.41993501455066
"3405","SKAP2",2.41901993499379
"3406","PARP1",2.41846244324585
"3407","PDCD6IP",2.41746086115424
"3408","STEEP1",2.41717249601866
"3409","LINC02035",2.41717249601866
"3410","YTHDF3",2.41717249601866
"3411","CBX6",2.41717249601866
"3412","LOC101928228",2.41711956588644
"3413","FAM135A",2.41639574208761
"3415","ITGA6",2.41639574208761
"3416","MAN2A1",2.41545618450433
"3417","DDI2",2.41434312882889
"3418","PSMC6",2.41421014280443
"3419","CDK8",2.41418916712103
"3420","LOC105378954",2.41404222801597
"3421","SLC49A4",2.41404222801597
"3422","ZNF644",2.41397763638916
"3423","KIF2C",2.41362580099962
"3424","FMNL2",2.41360090846168
"3425","LOC112267942",2.41360076388888
"3426","CCNL2",2.41293573959916
"3427","TAF15",2.41258346958445
"3428","CCL8",2.41258346958445
"3429","MGA",2.41258346958445
"3430","ZNF280C",2.41258346958445
"3431","EPOP",2.41258346958445
"3432","LOC112268121",2.41258346958445
"3433","POLR1F",2.41258346958445
"3434","BLOC1S3",2.41258346958445
"3435","TMOD2",2.41258346958445
"3436","KLHL42",2.41258346958445
"3437","CD22",2.41178442419832
"3438","RNF13",2.41121855448387
"3440","MATR3",2.41121855448387
"3441","SNX1",2.41038755882306
"3442","COPB2",2.41038755882306
"3443","SNAPC3",2.41038755882306
"3444","MGME1",2.4101378355923
"3446","C11orf91",2.40929147966499
"3447","SCLT1",2.40914488018054
"3448","PHLPP2",2.40903165135238
"3449","ZFP14",2.40825441126052
"3450","NUSAP1",2.40800901645426
"3451","HOXA1",2.40769180259696
"3452","EEF2K",2.40691057047086
"3454","TBC1D15",2.40527728862314
"3455","CLDND2",2.40527728862314
"3456","FOS",2.4050778944749
"3457","ADAMTS2",2.4050778944749
"3458","PACRGL",2.40478046277181
"3459","TAF12",2.40451200016254
"3460","NGLY1",2.40451200016254
"3461","ZNF227",2.40344217952882
"3462","LRCH1",2.40288264139173
"3464","F2RL1",2.40215074636181
"3465","PALB2",2.40215074636181
"3466","KIAA1586",2.40204238800203
"3467","TCEA1",2.40181975820983
"3468","ABRAXAS1",2.40142360901066
"3469","SF3A3",2.40115586381719
"3470","USP16",2.40021648499381
"3471","CABP5",2.39872568176028
"3472","TPK1",2.39779868667764
"3473","FRAT1",2.39749746772503
"3474","SH3BP5",2.39734347699842
"3475","DYNLT4",2.39610678473038
"3476","SELENOS",2.39609082867382
"3477","SERPINE2",2.39595928174094
"3478","CSNK2A2",2.39574432822573
"3479","SASS6",2.3955708608288
"3480","SUPT7L",2.3955708608288
"3481","MMP19",2.3943327826813
"3482","ENTPD4",2.39424597367875
"3483","TMA16",2.39412025238404
"3484","NKIRAS1",2.39308885137138
"3485","CCNT2",2.39256346992426
"3486","USB1",2.39185180537699
"3487","MPZL3",2.39149109639176
"3488","LOC105374187",2.39118604741617
"3490","SDS",2.38962518857346
"3491","IQGAP1",2.38887054911425
"3492","ZNF207",2.38887054911425
"3493","CEP170",2.38887054911425
"3495","KDM5A",2.38887054911425
"3496","VWA5A",2.38887054911425
"3497","CLEC14A",2.38887054911425
"3498","CRISPLD1",2.38715874391535
"3499","PCYT1A",2.38715874391535
"3500","CIP2A",2.3853550201292
"3502","SEPTIN4",2.38441752738653
"3503","WDR82",2.38441752738653
"3504","DNAJA2",2.38396825370726
"3505","TMEM35B",2.38353930008938
"3506","TARDBP",2.38353930008938
"3507","PGLS-DT",2.38353930008938
"3508","CLN5",2.38336789407488
"3509","PTPRA",2.38175233510511
"3510","PPP4R2",2.38015078878709
"3511","PLCH1",2.38015078878709
"3513","RAB21",2.37964453752099
"3514","ITGB1",2.37962402476528
"3516","GTF2H1",2.37920048962594
"3517","NOS3",2.37857392500621
"3518","HNRNPK",2.37781136456972
"3519","DCLK1",2.37681718693681
"3521","RABL3",2.37681718693681
"3522","CD27",2.37681718693681
"3523","TRIM5",2.37664955792639
"3524","USP1",2.37444922109965
"3525","FRMD5",2.37430087556047
"3526","PAN3-AS1",2.3741675569802
"3527","TMED7-TICAM2",2.3741675569802
"3528","PVR",2.37345237223399
"3529","IGFBP7",2.37329534921073
"3530","MASTL",2.37329534921073
"3531","CDKN1B",2.37325779341144
"3532","VASH1",2.37212806501053
"3533","RANBP2",2.37182173947517
"3534","TSHZ2",2.37172735284102
"3535","EIF2A",2.3716761075802
"3536","RPAP3",2.3715535323776
"3537","DYNC1I2",2.3715535323776
"3539","NOP14",2.37123310222335
"3540","LOC100287467",2.37122042548961
"3541","RPP30",2.37091912793623
"3542","SMARCD2",2.3707872675381
"3544","CHPF2",2.37057713192697
"3545","ATP6V0A2",2.36997573844642
"3546","CLK2",2.36953922722792
"3547","C1GALT1C1",2.36894698512994
"3548","GOLGA5",2.36858894833441
"3549","TM4SF18",2.36736288015207
"3551","B3GAT2",2.36699275043895
"3552","SMAD2",2.36664995479324
"3553","VEGFC",2.3662978939304
"3554","BUB3",2.36629066228437
"3555","FCHO2",2.36597665585555
"3556","INMT",2.36564522905271
"3557","NFKBIA",2.36562771876432
"3558","KICS2",2.36538281391623
"3559","TMEM250",2.36536460045916
"3560","SHQ1",2.36536460045916
"3561","SLC12A5-AS1",2.36494646557686
"3562","RIF1",2.36430461532635
"3563","MSL1",2.36364667610897
"3565","MRFAP1L1",2.3627222467101
"3566","STK3",2.36220289998458
"3567","ELOA-AS1",2.36216121247538
"3568","FOXO1",2.36216121247538
"3570","SEC22B3P",2.36205658227866
"3571","IPO11",2.36081629328697
"3572","TTC9C",2.36017023863826
"3573","ATXN2L",2.36005239578172
"3574","CCN2",2.36004981878725
"3575","CAPZB",2.35929910122147
"3576","FSD2",2.35836756525639
"3577","C12orf76",2.35822686858033
"3578","NAT10",2.35793789119268
"3579","TDRD6",2.35626677353755
"3580","TFCP2",2.35626677353755
"3581","ACER2",2.35626677353755
"3582","EXOSC9",2.35603759821497
"3583","BBS10",2.35594320439459
"3584","EPHA7",2.35594320439459
"3585","FAM111A",2.35520705374661
"3587","ZNF14",2.35404795462512
"3589","CLNS1A",2.35366250249193
"3590","ZNF24",2.35327666468483
"3591","RSU1",2.35313912918945
"3592","HLA-DRB5",2.3530286611188
"3593","HIVEP1",2.35254487012126
"3594","GFPT2",2.35254487012126
"3595","AHSA2P",2.35249129969811
"3596","RNF217",2.35235552891499
"3597","TRAF5",2.35204600957736
"3598","SERPINA3",2.35139053522353
"3599","EFCAB8",2.35074377862095
"3601","PSME4",2.35017828787322
"3602","SEC23IP",2.34920308846257
"3603","INAFM2",2.34871800732443
"3604","ASB16-AS1",2.3486965266785
"3605","NPM1",2.34869327381185
"3606","TMEM39A",2.34823243690073
"3607","LOC441081",2.3472313917799
"3608","ZEB2",2.34704693299316
"3609","WASF2",2.34691430506859
"3611","DDX27",2.34554970892264
"3612","MEOX2",2.34462605073525
"3613","KIF5C",2.34369473059841
"3614","FASTKD2",2.34259091080619
"3615","CDC73",2.3422535391373
"3617","XPOT",2.34198541112757
"3618","TBL2",2.3418301754119
"3620","CEMIP2",2.34029625995209
"3621","ZBTB11",2.33982534079085
"3622","ADSS2",2.33938715773708
"3623","PABIR3",2.33854249707427
"3624","MPZL1",2.3383071998358
"3625","CBL",2.33741713673804
"3626","DUSP18",2.33741713673804
"3627","TRIM62",2.33702682778714
"3628","LTA4H",2.33669236180347
"3629","CCT5",2.33669236180347
"3630","S1PR3",2.33642236223719
"3631","SPOPL",2.3364017443294
"3632","LOC105372401",2.33639623452575
"3633","UBE2H",2.33632996030482
"3634","LRRFIP2",2.33474166722843
"3635","G3BP1",2.33474166722843
"3636","HELB",2.33434484294402
"3637","WAPL",2.33278405208237
"3638","RBM27",2.33278405208237
"3639","ROBO2",2.33278405208237
"3640","TLCD2",2.33244161960085
"3641","TEAD4",2.33168362350793
"3642","IFITM3",2.33151125396097
"3643","ATXN7",2.32907487975099
"3644","RAN",2.32907487975099
"3645","SCUBE2",2.32867789694202
"3646","MAN1A2",2.32867789694202
"3647","EPB41L2",2.32867789694202
"3649","MYNN",2.3286565886249
"3650","ARMCX3",2.32730676799834
"3651","GMEB1",2.32601037017824
"3652","PRR29",2.32551398187976
"3653","LOC105378512",2.32551398187976
"3654","CWC22",2.32468559029014
"3655","TMEM130",2.32460378953781
"3656","PPP1R15B",2.32432640100135
"3657","OPRL1",2.32432640100135
"3659","PLCXD3",2.32388343515751
"3660","CTR9",2.32333575180716
"3661","GFPT1",2.32333575180716
"3662","QKI",2.32233078496953
"3663","CEP57L1",2.32190694694404
"3664","SIAH2",2.32175165542838
"3665","FSTL3",2.32172509361406
"3666","PDF",2.32048018685678
"3667","PIGW",2.32028253682026
"3668","TMEM170B",2.31989912698345
"3669","ZNF416",2.31989912698345
"3670","YTHDC2",2.31959517324117
"3671","LOC107986265",2.31915689885629
"3672","PWP1",2.31899639602566
"3673","MARS1",2.31899639602566
"3674","ZNF829",2.31899639602566
"3675","LOC105378980",2.31893869550564
"3676","TRIM54",2.31872276146092
"3677","FZD3",2.31852001372253
"3678","MTF2",2.31828902285778
"3679","INAFM1",2.31801125680656
"3682","KIF11",2.31699282163994
"3683","BRCA1",2.31699282163994
"3685","SLC30A4",2.31686210497787
"3687","STRN3",2.31683297931142
"3688","PICALM",2.31683297931142
"3689","POLK",2.31631904074331
"3690","FPGT",2.31599247147197
"3691","VAMP5",2.31567490485983
"3692","MEMO1",2.31522906292843
"3693","R3HDM1",2.3152232657918
"3694","PREP",2.31505748733554
"3695","SRGAP2C",2.31505748733554
"3696","ING1",2.31505195821381
"3698","TNK2-AS1",2.31447177731652
"3700","LLPH",2.31323703788104
"3701","APPBP2",2.31224931225235
"3702","IMPDH1",2.31213955454598
"3703","ATP13A3",2.3119817923946
"3704","ZNF330",2.31149457268755
"3705","ZDHHC23",2.3111284273882
"3707","KLHL2",2.3096957424152
"3708","IGFBP5",2.309661267142
"3709","TMED10",2.30768964702285
"3710","CHAMP1",2.30596977206965
"3711","RCAN3",2.30435058017243
"3712","CEP250-AS1",2.3039828928904
"3713","SYNJ1",2.30385079944894
"3714","CARNS1",2.30385079944894
"3715","FBXO28",2.30385079944894
"3716","ZNF485",2.30372592837226
"3717","PLBD2",2.30272935251073
"3718","SUPT16H",2.30118598929647
"3719","VBP1",2.30106879104976
"3720","LOC105370994",2.30063414716857
"3721","BBS7",2.30006868709687
"3722","PKIB",2.29958549438179
"3723","NDUFAF7",2.2990548143674
"3724","UFD1-AS1",2.2990548143674
"3725","ALG10",2.29898981972756
"3726","TOR3A",2.29871348855495
"3727","LOC100289561",2.29843998846003
"3728","MXRA8",2.29832464973565
"3729","PPP1R12A",2.29832464973565
"3730","DPYD-AS1",2.29832464973565
"3731","LACTB",2.29785774901569
"3732","ANKLE2",2.29785774901569
"3733","LGALS8",2.29784524712368
"3734","BMP1",2.29734064575606
"3735","ORC2",2.29734064575606
"3737","ZCCHC3",2.29724152481372
"3738","USO1",2.29724152481372
"3739","MTMR2",2.29724152481372
"3740","ABRAXAS2",2.29724152481372
"3741","RFXAP",2.29698331781525
"3742","SNORD10",2.29698331781525
"3743","ENPP4",2.29640658706663
"3744","LOXL2",2.29596964500504
"3745","TPM4",2.29577903596343
"3747","RPS6KL1",2.29575395420974
"3748","CASP6",2.29445593948252
"3749","EML4",2.29433060559823
"3750","TENM3-AS1",2.29265940439618
"3751","ARID3A",2.29260857120209
"3752","ABHD17A",2.29213146871203
"3753","PSPC1",2.29213146871203
"3754","PJA2",2.29143174975054
"3755","MORF4L1",2.29120890624772
"3756","SH3BGRL2",2.29120890624772
"3757","CDC5L",2.29117972735323
"3758","ENPP5",2.29117972735323
"3759","DIPK1A",2.29117972735323
"3760","RANBP6",2.29088014146019
"3761","FNDC3B",2.29078917385206
"3762","LOC101928371",2.29074936846303
"3763","SYT11",2.29072040475557
"3764","TERF2",2.28978855346134
"3765","JPH1",2.28963325977034
"3766","AGTPBP1",2.28951895081771
"3768","SEPTIN2",2.28944771055812
"3770","NDFIP1",2.28899934380151
"3771","SPIN4",2.28899934380151
"3772","SPDL1",2.28899934380151
"3773","ZFC3H1",2.28899934380151
"3774","SAMD8",2.28897161829651
"3775","DNMT1",2.28897161829651
"3776","CACNA1C-AS1",2.28845793345632
"3777","ZNF23",2.28799360760403
