NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CYP4F2	12961	0.11933112889528275	-0.6820225	No	
row_1	PPARG	13576	0.041330963373184204	-0.7067557	No	
row_2	CYP2C8	15607	-0.27697864174842834	-0.7587293	Yes	
row_3	CYP4A11	15876	-0.3527413308620453	-0.69845146	Yes	
row_4	CYP4A22	16306	-0.4910551905632019	-0.6175896	Yes	
row_5	PPARA	16609	-0.6056138277053833	-0.5054701	Yes	
row_6	CYP4F12	16854	-0.7177165150642395	-0.36638033	Yes	
row_7	EPHX2	18108	-2.104461431503296	0.012115923	Yes	
